K,n_per_facility,sigma,heterogeneity,is_universal,overlap,obs_overlap,r2_lofo,p_naive,p_strat,thr_says_universal,perm_says_universal,strat_says_universal,thr_correct,perm_correct,strat_correct
5,30,0.5113529947101572,0.44002491991503245,True,0.6091064693320575,0.5626660252779582,0.7326155648111728,0.05,0.06,True,False,True,True,False,True
9,27,0.5176907295406553,0.5372681700266065,True,0.008493134046221651,0.002768972805038029,0.7879162689298835,0.01,0.12,True,False,True,True,False,True
11,67,0.12498919797731237,1.8206605372919158,False,0.46567126774487,0.40606944649916565,-0.4251996697827287,0.01,0.01,False,False,False,True,True,True
12,53,0.2274697776466097,1.3969859999643133,False,0.1704158496347642,0.13003941450074363,-0.5099392105561038,0.01,0.01,False,False,False,True,True,True
10,20,0.22372456085113418,1.7555108454769464,False,0.9033765048627068,0.8551323889685936,-0.2281295878541485,0.01,0.01,False,False,False,True,True,True
5,39,0.133656962848676,1.6885986052607995,False,0.654082227661761,0.6378156613035972,-0.492619075085831,0.01,0.01,False,False,False,True,True,True
4,54,0.3445395511975512,1.7785672286423198,True,0.16775357213895126,0.1354432127990198,0.8845812290215187,0.05,0.29,True,False,True,True,False,True
3,10,0.35102423347314393,0.5698137211049665,False,0.9656065507648944,0.8905959765730403,0.4104019078916328,0.06,0.01,True,True,False,False,False,True
9,37,0.2149959519863755,1.8305719158729294,False,0.8663509851519952,0.8177944883752747,-0.3078839025028499,0.01,0.01,False,False,False,True,True,True
9,32,0.5600516066883494,0.7275346790037405,True,0.2194594302528614,0.16843074571592037,0.7303720066366449,0.13,0.26,True,True,True,True,True,True
7,37,0.1465696205823977,0.8982153914370543,True,0.9795790225254162,0.9502504866843243,0.9778260354532987,0.93,0.88,True,True,True,True,True,True
5,44,0.1507043508243252,1.7873028874790606,True,0.1610641971349338,0.1224904094651614,0.9729339125632828,0.44,0.55,True,True,True,True,True,True
7,28,0.4804106131921362,1.41562360937691,False,0.9065565891158679,0.8702952073107343,-0.2054005539649073,0.01,0.01,False,False,False,True,True,True
8,43,0.07017568661348106,0.9578509817560439,False,0.6945122675580071,0.667249414092988,-0.2740814988733278,0.01,0.01,False,False,False,True,True,True
8,54,0.12534915306006142,1.8914816387174525,True,0.9171482239687719,0.9074071198236936,0.9843169130085194,0.73,0.68,True,True,True,True,True,True
4,13,0.4713306363851287,1.2760743936700274,False,0.5396744872915062,0.507553845935011,-0.8324552752412906,0.01,0.01,False,False,False,True,True,True
10,64,0.5033345134487274,1.576243542889822,True,0.020621045594015897,0.015720141938076925,0.8156450367232623,0.21,0.42,True,True,True,True,True,True
12,74,0.18341032251075984,1.1839042248757348,True,0.49500226371421696,0.4442652441344405,0.9567899272070397,0.56,0.39,True,True,True,True,True,True
9,59,0.19669610618707917,1.4233298818563265,False,0.804782056678641,0.7865965785463459,-0.3034200233634303,0.01,0.01,False,False,False,True,True,True
3,57,0.26584759443633044,1.8940908990124583,False,0.009345214512044842,0.0010224005472219031,-8.025003145362707,0.01,0.01,False,False,False,True,True,True
12,27,0.1894279865690563,1.239266221998571,True,0.014467723424611556,0.007576824614627444,0.9640388602281166,0.15,0.76,True,True,True,True,True,True
12,13,0.5229061287385663,0.6890232763117314,False,0.4201091282340753,0.3159036512146172,-0.05884030406310714,0.01,0.01,False,False,False,True,True,True
4,67,0.41581882731677705,0.5371832451694449,True,0.5669182961080818,0.5510275249202701,0.8229529665583071,0.88,0.93,True,True,True,True,True,True
12,67,0.4821215388627003,0.4245185715543513,False,0.8363037486200036,0.812092228958338,0.07007645649639538,0.01,0.01,True,False,False,False,True,True
5,56,0.2472193117260318,1.9962674785078338,True,0.9383915380966121,0.9221349520606268,0.9200584539152502,0.44,0.47,True,True,True,True,True,True
5,10,0.5920310096417942,1.6279774606063977,True,0.7369502232672553,0.7067692251043866,0.6704080841384434,0.98,0.96,True,True,True,True,True,True
4,30,0.3491517610880853,0.49193945445605713,True,0.8781974323095341,0.8813680649264217,0.8908969852842374,0.98,0.98,True,True,True,True,True,True
11,56,0.10623465246865657,1.2260152518553886,False,0.21150431002124126,0.16092974553431091,-0.37088720707073874,0.01,0.01,False,False,False,True,True,True
10,30,0.30747564390125565,1.5362628343577869,False,0.6680418006644846,0.631455857275632,-0.31251911508503705,0.01,0.01,False,False,False,True,True,True
4,67,0.17660333888869922,1.9928460101454593,False,0.7753498734962069,0.7625860423945672,-0.5707339198583161,0.01,0.01,False,False,False,True,True,True
4,57,0.47366777482919,0.8041663248274549,True,0.43307731194525234,0.4171292008643495,0.7332871347918397,0.45,0.37,True,True,True,True,True,True
5,70,0.15077922627143955,0.6267707505686408,False,0.21679036771734173,0.17014643512820948,-0.19208819941908528,0.01,0.01,False,False,False,True,True,True
9,76,0.29882808524776044,1.7713619888555383,True,0.14022101185979463,0.10740136183601626,0.9088720164544918,0.96,0.77,True,True,True,True,True,True
4,77,0.2747537744972835,1.8688140526042472,False,0.7048233674337874,0.6905467048540492,-1.0759146104525672,0.01,0.01,False,False,False,True,True,True
10,31,0.2844271828923655,0.692641754730157,True,0.5672495148985945,0.520129178774863,0.9161134841148751,0.75,0.68,True,True,True,True,True,True
11,75,0.16480173732470196,1.8730696226206551,False,0.2130057222478935,0.16886614970845942,-0.39399912212173405,0.01,0.01,False,False,False,True,True,True
6,38,0.3645327676992833,1.8149015150287018,False,0.5983762123321589,0.5541133428468383,-0.5585868912032657,0.01,0.01,False,False,False,True,True,True
5,41,0.1132830008511439,0.7393731705342226,True,0.5468271102431034,0.5049572463354215,0.9833238224426881,0.23,0.25,True,True,True,True,True,True
11,46,0.5504166166198642,0.8949281994496847,False,0.9797349977857872,0.9510694970030086,-0.08032838387218155,0.01,0.01,False,False,False,True,True,True
7,77,0.26430593664825597,0.8182574402522269,True,0.4010371297210462,0.3467728840430303,0.9224141308221986,0.99,0.97,True,True,True,True,True,True
9,76,0.49744923746932335,0.6364979987933874,False,0.038865172951343285,0.031420155040884336,-0.3196166718312172,0.01,0.01,False,False,False,True,True,True
4,77,0.2775551274813408,1.3657148831374604,False,0.35565468344753637,0.31655591656315,-0.07445115818863224,0.01,0.01,False,False,False,True,True,True
7,60,0.14265136453000873,0.6016930017571465,True,0.00441665843990624,0.0009369507693969996,0.9794222349019233,0.6,0.59,True,True,True,True,True,True
6,64,0.49637619164314284,1.294908818132996,False,0.7850603238909872,0.7667626208395928,-0.5071211204141364,0.01,0.01,False,False,False,True,True,True
8,70,0.14483694097113708,0.8903338783322452,True,0.10931294431821725,0.08378537129612992,0.9756083828318425,0.33,0.56,True,True,True,True,True,True
7,78,0.3727278481205352,1.2644265018036507,False,0.9554954188731324,0.946528661607424,-0.3003199619602379,0.01,0.01,False,False,False,True,True,True
8,10,0.224703507826492,0.7828909491495152,True,0.61303997579336,0.4725548626903629,0.918443748799249,0.78,0.8,True,True,True,True,True,True
11,12,0.33318849620048047,0.82597699378213,True,0.9573053386460981,0.8266774213482863,0.8759047415316823,0.28,0.29,True,True,True,True,True,True
12,41,0.19888872322914458,1.528003994436013,False,0.04539494842444214,0.03184086111536552,-0.2511544563348198,0.01,0.01,False,False,False,True,True,True
7,40,0.1864888962680168,1.5642572153008327,False,0.31052189764849225,0.2619059126259217,-0.8346108294478738,0.01,0.01,False,False,False,True,True,True
8,39,0.39104499325660597,1.5043761921313896,False,0.06379146835972827,0.04763824545066605,-0.7759772726110263,0.01,0.01,False,False,False,True,True,True
10,56,0.13567938482230613,1.072968694933537,False,0.3642594942381989,0.31172965177597006,-0.4505917352328128,0.01,0.01,False,False,False,True,True,True
3,30,0.24418697282149598,1.1105417290791408,True,0.885340404124362,0.8774384191441174,0.9355042821542761,0.67,0.7,True,True,True,True,True,True
7,79,0.5965285665660477,1.7875570970816699,True,0.4499589883693882,0.3974614390450294,0.6837420181406002,0.38,0.56,True,True,True,True,True,True
8,54,0.5501737693212768,0.725900322941216,True,0.5155385589090947,0.4871344213344897,0.6869225697976353,0.01,0.02,True,False,False,True,False,False
12,35,0.33967818602004374,1.371003661759276,False,0.3881376279320887,0.321340059474819,-0.17624288899871488,0.01,0.01,False,False,False,True,True,True
4,14,0.3422161813074736,0.6221818103979507,False,0.4843154031334602,0.44784159072436847,-1.6072748098776457,0.01,0.01,False,False,False,True,True,True
10,33,0.2995963733630092,0.9487111429373647,False,0.09281336876647661,0.06359295360861207,-0.6764567341902072,0.01,0.01,False,False,False,True,True,True
11,23,0.5028098348177873,1.2438302845980778,False,0.3386643717560812,0.2621284893287487,-0.2188028620937057,0.01,0.01,False,False,False,True,True,True
8,34,0.18720564201061562,0.8356983219834433,False,0.05501884873456164,0.03909333303060528,0.30671486354079947,0.01,0.01,True,False,False,False,True,True
6,74,0.5944597040733911,1.2962751368306091,True,0.8923963381536116,0.8902360261027945,0.6662212871249349,0.7,0.74,True,True,True,True,True,True
4,22,0.5978584584934572,0.9214320576786881,False,0.5282837084313599,0.4645435068194681,0.26712914368526963,0.01,0.01,True,False,False,False,True,True
4,12,0.3682123313136827,0.9701758082371374,True,0.14032838151271354,0.09357159510341079,0.7947841376336332,0.24,0.25,True,True,True,True,True,True
9,75,0.5423120669520373,0.8886718643197151,True,0.6479907930105969,0.6304390698772695,0.7408287888549163,0.1,0.06,True,True,True,True,True,True
11,36,0.1940050461742145,1.338282524755194,False,0.9151906636845245,0.8822750409840188,-0.20874210830236928,0.01,0.01,False,False,False,True,True,True
3,68,0.5025654742845047,0.8536865727990648,False,0.7460076715257143,0.7739973712784232,-1.2115825632498218,0.01,0.01,False,False,False,True,True,True
11,28,0.20539022489252562,1.182138898659517,True,0.7341404854106629,0.6889679895106824,0.9476896599274832,0.66,0.68,True,True,True,True,True,True
6,61,0.4599479806879451,1.6727026915642877,False,0.8442338842192446,0.8145992406981938,-0.44553010263470605,0.01,0.01,False,False,False,True,True,True
6,35,0.5249343275040074,0.5335607730736258,True,0.43060715478078304,0.3506567285411179,0.7667958645496821,0.69,0.66,True,True,True,True,True,True
5,54,0.0762911381686971,1.280206228620981,True,0.3920297355178509,0.3462768556256851,0.9913688517745557,0.92,0.85,True,True,True,True,True,True
7,25,0.09089130439147677,1.6024926716651828,True,0.8508604922743664,0.8197400028385244,0.9902213193713926,0.99,0.99,True,True,True,True,True,True
3,52,0.09520842614160907,0.8142931023308457,True,0.12875569838191758,0.11320928579547995,0.9886704959842664,0.25,0.35,True,True,True,True,True,True
11,60,0.5651020974488171,1.075239383201375,False,0.7718330980918499,0.7588629364557294,-0.1842760049591028,0.01,0.01,False,False,False,True,True,True
9,22,0.5833273448132291,1.8089223616275534,True,0.5647231938896206,0.4790393459731179,0.6704424542484451,0.61,0.58,True,True,True,True,True,True
12,68,0.09917901705271055,0.429787085514307,False,0.3948899143793262,0.3333171938661176,0.2452371548072595,0.01,0.01,True,False,False,False,True,True
11,41,0.3189970015522038,0.6489211231511111,False,0.09812616090443826,0.06921896548623732,-0.706864033753889,0.01,0.01,False,False,False,True,True,True
4,31,0.1475273099316357,1.7867832440889901,True,0.31498913581158516,0.2707946314250031,0.9689222481073314,0.55,0.57,True,True,True,True,True,True
3,11,0.4722305025711303,1.0926200836129667,False,0.11133431356065127,0.03630010260720589,-3.379260481882447,0.01,0.01,False,False,False,True,True,True
3,62,0.49004497576055,1.0582436604049585,True,0.7353294082895208,0.7729162224776132,0.716961186297397,0.47,0.48,True,True,True,True,True,True
12,20,0.3991089435164758,1.2828399077736086,True,0.12775468653355437,0.09000838477911936,0.8259931482563666,0.23,0.38,True,True,True,True,True,True
7,57,0.14150297941698897,1.4873918696833985,False,0.4453714783011161,0.3847892083276444,-0.6582070789074557,0.01,0.01,False,False,False,True,True,True
4,72,0.4807332769206302,0.41656924234941795,True,0.0961783001842792,0.07328406492171231,0.7459723258901567,0.02,0.12,True,False,True,True,False,True
12,37,0.278976878363718,1.350690569346225,False,0.5714733296997226,0.5381951568054396,-0.3060795784924908,0.01,0.01,False,False,False,True,True,True
8,38,0.11140758157618072,1.5940667638559605,True,0.17352674057329087,0.13247413832254953,0.9844356552229351,0.62,0.64,True,True,True,True,True,True
6,45,0.3988822549309725,1.7459078245076638,False,0.5136483784595722,0.47710891146785694,-0.5330587925423489,0.01,0.01,False,False,False,True,True,True
11,52,0.35163832123426036,1.362114533615076,False,0.32218588387705194,0.26452452157059075,-0.5135370410178242,0.01,0.01,False,False,False,True,True,True
10,49,0.36771249763274355,1.6611790282615275,False,0.5253962782855313,0.4854050512996598,-0.37973783500358294,0.01,0.01,False,False,False,True,True,True
12,13,0.4400954651795297,1.0449412321310032,True,0.40739368175922985,0.2923222292214731,0.8328013915991429,0.96,0.9,True,True,True,True,True,True
7,23,0.4394759429981636,0.712673822169576,False,0.14046118524531148,0.09664770332546915,0.00237675186576336,0.01,0.01,True,False,False,False,True,True
7,62,0.3138089178246371,1.3127709273753543,True,0.9239070589907273,0.9307858880888451,0.8803245083030152,0.54,0.55,True,True,True,True,True,True
12,24,0.5475564726673547,1.7243003173408857,True,0.2756551982635571,0.21849865155712037,0.7031760092647156,0.06,0.22,True,True,True,True,True,True
8,71,0.5747117842231673,1.9183397229700192,False,0.8199962440333963,0.807231506067846,-0.31404695437439,0.01,0.01,False,False,False,True,True,True
9,49,0.5956409755213132,0.594216133948329,True,0.2155503786390197,0.17084999885327323,0.7403930822153437,0.97,0.98,True,True,True,True,True,True
8,15,0.20643463143430013,0.8414584230619329,False,0.713169131497858,0.6325449555802337,-0.34027668946415046,0.01,0.01,False,False,False,True,True,True
8,12,0.388159340653998,1.1546349296952392,False,0.6003590390086297,0.43338431999860827,-0.2902091514016423,0.01,0.01,False,False,False,True,True,True
10,24,0.23450238701501602,0.834108195199202,False,0.5699397138081975,0.5190593341879641,-0.3495170576663926,0.01,0.01,False,False,False,True,True,True
11,32,0.5118672253952802,0.9002196575571297,True,0.638985056059303,0.6061826695640031,0.7405375611179901,0.23,0.26,True,True,True,True,True,True
6,78,0.07573303365138442,0.5117995677870575,True,0.4922846892010234,0.455754655814658,0.9935781998407552,0.74,0.75,True,True,True,True,True,True
12,69,0.5402607162974494,1.811142892754006,False,0.7896407543657241,0.7749058374029458,-0.21193722089822642,0.01,0.01,False,False,False,True,True,True
8,12,0.29322359734892767,0.7113222637216297,True,0.7307632050723856,0.6698502759720715,0.9136822006711415,0.67,0.7,True,True,True,True,True,True
8,36,0.18991259913368336,1.7665010695082317,False,0.14846590875189036,0.106655183486427,-0.6613100044202238,0.01,0.01,False,False,False,True,True,True
6,36,0.45506550496871584,1.7087017824189745,False,0.05804851760407381,0.044050087395919625,-0.4637311093621712,0.01,0.01,False,False,False,True,True,True
7,16,0.5922245886639278,1.9263808300998826,False,0.33701070061399485,0.25086057316279964,-0.5822363068277425,0.01,0.01,False,False,False,True,True,True
6,26,0.3208700943825504,1.3766234484667843,False,0.25650490138377124,0.19100830891661508,-1.0059811356903317,0.01,0.01,False,False,False,True,True,True
10,50,0.510234841436296,1.4131189535034567,True,0.38926097669528126,0.3254417576355147,0.7439538742002674,0.62,0.64,True,True,True,True,True,True
7,69,0.2683568048931155,0.41687041948930964,True,0.541532185336798,0.5011674360142873,0.921620030196269,0.31,0.33,True,True,True,True,True,True
3,60,0.3399103595920331,1.5083606146315514,True,0.8230012037411039,0.857083081978394,0.8729515619125068,0.17,0.17,True,True,True,True,True,True
