K,n_per_facility,sigma,heterogeneity,is_universal,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
13,37,0.4384026527581949,2.2040725969274626,True,0.8230065067978505,True,-0.47369349576015973,-0.4231877276084104,True,0.4382983435078978,0.05437722196520223,0.15,True,True,True,3542
20,13,0.5418307524654936,1.4087657876157584,False,-0.10307531305224726,False,-0.871257698590546,0.024813695784260164,False,7.194945139564678,0.44098821013132466,0.01,False,True,True,3543
19,14,0.17150244764135453,0.08006524967374262,False,0.8968459322141218,True,-0.469816828601802,-0.4323349658892676,True,0.3127486383551248,0.03275253777220835,0.01,False,True,False,3544
14,15,0.48630459866982345,2.6890439408087,True,0.824800988881001,True,-0.5072057354305298,-0.4565736434546189,True,0.5048803851977326,0.05205312798521802,0.91,True,True,True,3545
10,69,0.1993341650126026,1.5773563335979395,False,-0.23181868426964214,False,-0.8913688825490419,0.011514588419235049,False,7.584296814861833,0.5718473337963839,0.01,False,True,True,3546
10,65,0.48319554252703656,1.415215549218941,False,-0.23115400976734235,False,-0.5452198947920683,0.043701722009367096,False,6.188449968960101,0.392395059898201,0.01,False,True,True,3547
2,75,0.3375414886859197,2.0821437252926476,True,0.8864061435504687,True,-0.4826954493671709,-0.4486743035153168,True,0.34530899010039867,0.01701057292592703,0.42,True,True,True,3548
10,26,0.5520392172824233,2.3464957766618344,False,-0.18613259122397396,False,-1.4127525007125654,-0.5282100972242213,True,9.1597997994043,0.5322624106408602,0.01,False,True,True,3549
3,6,0.4107450425507251,2.8938106479929067,False,-1.5554081808370332,False,-0.526890282536566,0.9331249811893281,False,7.609133913741653,0.6584274769187101,0.02,False,True,True,3550
9,65,0.30608174295341506,0.2004880668995741,True,0.9081915089246826,True,-0.4637510763278841,-0.42739981691726764,True,0.31164439955723905,0.02442304784412814,0.43,True,True,True,3551
10,34,0.21267354969046964,1.6493208747769925,True,0.9467182981856437,True,-0.45380884708054603,-0.43668626315307835,True,0.2125381906550452,0.018494589641326737,0.88,True,True,True,3552
13,100,0.4838434454028796,0.6323796263340583,False,0.013170560341451698,True,-0.48349538907205586,-0.29922703008436363,True,1.958742873972342,0.14287527439582764,0.01,False,True,False,3553
12,53,0.11104452712219443,1.610924920570395,False,-0.15036493758711122,False,-0.7734571989596855,-0.1581102914789878,True,5.025517888335456,0.38492492008638274,0.01,False,True,True,3554
11,29,0.32152226580145143,0.9821879230068429,True,0.8800640716077959,True,-0.4424448982865052,-0.4187167472520745,True,0.356829937099905,0.022990167567468352,0.21,True,True,True,3555
6,45,0.4712896396835556,0.9779723727051304,False,-0.29428139427842126,False,-0.46999540214321456,-0.15612982628275188,True,2.183799865611036,0.23589686959301745,0.01,False,True,True,3556
8,66,0.3945859237959564,1.7663495015927508,False,-0.2837369528258382,False,-0.6379413830016397,-0.11066727034506313,True,5.141084968845848,0.30973215468528825,0.01,False,True,True,3557
4,88,0.4171998482155837,1.3030679202046163,False,-0.7515183945405628,False,-0.8462525902028285,0.21954614234761163,False,7.091398935273635,0.46958458772208034,0.01,False,True,True,3558
7,56,0.14702242011399863,1.6639759093817676,True,0.977355409702345,True,-0.45204152154533905,-0.43998912460373785,True,0.15286328725779244,0.010311066984434816,0.41,True,True,True,3559
15,38,0.09768671286497324,1.0920054073935663,False,-0.10661124022432555,False,-0.7748284145171987,-0.3194466430428066,True,5.214959105495497,0.37327855550894723,0.01,False,True,True,3560
2,69,0.23619953701197266,0.41127525548205235,True,0.9515050515185492,True,-0.46075974029410727,-0.4540764141477275,True,0.2396119915242092,0.003341663073189366,0.95,True,True,True,3561
19,80,0.4686586731043994,1.8855897147333878,True,0.808973840475656,True,-0.45399283178766947,-0.4256282813164899,True,0.4695859435843509,0.032440326292310896,0.43,True,True,True,3562
17,87,0.35293087978344784,2.7674359656801846,True,0.8794312646955623,True,-0.4544362965426284,-0.4393821380879039,True,0.35693722379412446,0.01558412514710775,0.81,True,True,True,3563
14,50,0.2125661455947352,1.2140562494504232,False,-0.10697800427212534,False,-0.7203185929374086,-0.304176083475221,True,4.728883276306687,0.3282047503739009,0.01,False,True,True,3564
8,7,0.18230988162115674,1.730910247904578,True,0.947059379138292,True,-0.4872307695821252,-0.4183971062960536,True,0.2010392604155141,0.04843618187007972,0.04,False,False,True,3565
14,62,0.5179636640020593,1.693763672288115,True,0.7649595843719852,True,-0.4563457163592596,-0.42534166598593137,True,0.5350130805824825,0.032410091370066715,0.65,True,True,True,3566
7,100,0.4649920667788225,0.4018889575159059,False,0.050675266284923026,True,-0.48481099818026596,-0.3130767291483851,True,1.3113878560302659,0.10002963687329995,0.01,False,True,False,3567
10,78,0.4593505623166101,1.7429468950227682,False,-0.22965335325988856,False,-0.8646800741355503,0.23384547209562578,False,9.638677481596565,0.6951149938441805,0.01,False,True,True,3568
6,45,0.43997524586470294,1.1850581072563262,False,-0.3341622705208549,False,-0.4517829034592605,0.1264985931231087,False,3.6134811046726596,0.36891120829373647,0.01,False,True,True,3569
12,47,0.24332091142818946,2.763324867053914,True,0.9312217186956128,True,-0.44797840244737536,-0.43299590974766033,True,0.258956922753579,0.01459524602568707,0.81,True,True,True,3570
3,81,0.1324033859621688,2.11171647953181,False,-1.1867989503261542,False,-1.6526589589743004,0.18410224338046155,False,8.94588230285676,0.7513600187382413,0.01,False,True,True,3571
17,39,0.4501331871042393,2.6940215963217917,True,0.8212111226452752,True,-0.469076168258789,-0.44359573171704564,True,0.4574826421280885,0.0332321868208511,1.0,True,True,True,3572
17,36,0.09531616564212057,0.8188982136284471,True,0.990204083700718,True,-0.45420220855504784,-0.4467131831218107,True,0.09804673927706203,0.007864232976522566,0.91,True,True,True,3573
20,32,0.3057705992629684,2.7941243102598,True,0.9096228847897779,True,-0.46431451129583046,-0.4353598333040409,True,0.2998879865168761,0.02611912352388589,0.2,True,True,True,3574
8,36,0.5399826396514267,2.4769303001387857,False,-0.2972549391555659,False,-0.8146950202967127,-0.10647152201156528,True,7.492608919764153,0.4182656138913583,0.01,False,True,True,3575
17,65,0.5346415131184838,1.2195578997919982,True,0.7847531203063093,True,-0.46572827021913366,-0.44298839160227094,True,0.5241879527693811,0.022269166104078145,0.76,True,True,True,3576
19,76,0.3321682418882539,2.16336385952982,True,0.8886735522751437,True,-0.45224037221515573,-0.4408219752723537,True,0.3369644584339746,0.01413393926801281,0.7,True,True,True,3577
15,16,0.29751565434772226,0.6236430113889604,True,0.9223480868289674,True,-0.45291089528186146,-0.4161571344168936,True,0.27649987772094053,0.043902491459345216,0.44,True,True,True,3578
15,13,0.5068226451780379,1.8785076383600932,True,0.7657738084058258,True,-0.47113341176935597,-0.3968250604669608,True,0.4927707715990692,0.09180265341324646,0.54,True,True,True,3579
5,8,0.25963764675284867,2.148629257715627,True,0.9003174381427567,True,-0.4712377235929721,-0.3748656657804924,True,0.22190519968055836,0.06927515391728267,0.06,True,True,True,3580
5,80,0.08275248068846883,2.2603160216025326,False,-0.5185223075937064,False,-0.08987996758319185,0.5125385814078397,False,5.711754693572873,0.44861291633850864,0.01,False,True,True,3581
19,47,0.18589836027208423,0.016243181460111167,False,0.9611237755538771,True,-0.4591478558044958,-0.44561950449244087,True,0.19697221987901223,0.011705841830695195,0.01,False,True,False,3582
11,82,0.546542965591822,1.4177259511826596,True,0.7659589868485319,True,-0.4631087919017086,-0.4225987406919938,True,0.5383253993033825,0.033393941654531405,0.14,True,True,True,3583
9,23,0.30049445499938404,1.1764558273890313,False,-0.284371089758753,False,-0.6824347753915518,0.13102395084137647,False,3.0610316043712342,0.25238137939763455,0.01,False,True,True,3584
10,90,0.43679579971108706,0.7552282369015477,True,0.8504684794249275,True,-0.4496297248454656,-0.4395076435553492,True,0.41588521729988,0.008155084013351988,0.04,False,False,True,3585
8,24,0.5948105497611587,2.426583153680247,True,0.6557308288618994,True,-0.4474364603288378,-0.3671272485116794,True,0.6183423709912435,0.06427418558512564,0.41,True,True,True,3586
16,7,0.1173043200711698,0.9595682308667784,False,-0.06395927136793622,False,-0.8794896246633932,-0.3279573629875048,True,3.3080526443391753,0.22529683908659245,0.01,False,True,True,3587
18,98,0.2910221405098281,0.2932802229831485,True,0.9224034753594725,True,-0.4631799789069278,-0.45020477123042263,True,0.28722401574423706,0.014551878048312612,0.07,True,True,True,3588
6,44,0.516101940741803,1.2534984533628588,False,0.16632077079546081,True,-0.7729068192002357,-0.4699969425566355,True,1.5640178665191162,0.18587565224026953,0.01,False,True,False,3589
9,6,0.2599062451338891,0.9752902213795944,True,0.905341503105365,True,-0.46965938635964294,-0.39024055085837933,True,0.27594397803488113,0.08106037113469831,0.39,True,True,True,3590
5,66,0.586799568424869,0.7190122047855396,True,0.7565801223549632,True,-0.47664581695783986,-0.41415571208815316,True,0.5531160426327479,0.038462539819204736,0.58,True,True,True,3591
16,50,0.2635145692347844,1.4878948795759859,True,0.9290611555114345,True,-0.4535549227114983,-0.4358446694713138,True,0.2625181828574911,0.01912196851010907,0.44,True,True,True,3592
15,96,0.5358973656576415,1.4142224610603167,False,-0.11453005816007922,False,-0.4533433635004412,-0.17964638335996985,True,4.009047127173138,0.24518361842272599,0.01,False,True,True,3593
8,87,0.31731911308275595,1.1687483287641909,True,0.899963508065326,True,-0.46816914069848237,-0.43035826789344206,True,0.3118932639178714,0.02505981486598297,0.03,False,False,True,3594
15,71,0.11011337804909987,2.2614199107971356,False,-0.13278437845435165,False,-0.4716151342517215,0.18093916251021072,False,8.420910257687504,0.6135797142811873,0.01,False,True,True,3595
9,5,0.06665880150303607,2.5852724976349846,True,0.9947010168576365,True,-0.46775250698150245,-0.44666104819560315,True,0.07054027282058499,0.02884451907380089,0.99,True,True,True,3596
15,90,0.31988545026049864,0.48193628499164687,False,0.14483760300753235,True,-0.5177265820847498,-0.37134670576792583,True,1.587809931872472,0.12959018138878908,0.01,False,True,False,3597
7,21,0.38592996336986385,2.850488020882294,True,0.8643189516873819,True,-0.47581995522907927,-0.41860745070241356,True,0.3868363968229075,0.043926388122566044,0.79,True,True,True,3598
16,54,0.5544686621369499,0.9005347397270904,False,0.06290968737989111,True,-0.5295444531713844,-0.36930918591347783,True,2.3658920155808874,0.1564145488887631,0.01,False,True,False,3599
7,36,0.19621230701526804,0.6082898705872963,True,0.9578418621956377,True,-0.4653990505657802,-0.4494686105784025,True,0.2035459590580093,0.01051442123164285,0.84,True,True,True,3600
8,100,0.5979169226735387,2.143745679804989,False,-0.30282232637158324,False,-0.840052134229877,0.2750694181972094,False,8.942400292283498,0.7287067205354579,0.01,False,True,True,3601
11,76,0.2664794134234545,1.538479116277176,False,-0.17319643369700555,False,-0.9557598869027033,-0.16220601729530937,True,6.648682689677794,0.4872226327575752,0.01,False,True,True,3602
11,66,0.5956213931592906,2.7336893837079703,True,0.7054476615021064,True,-0.4652664398556319,-0.40099945473334464,True,0.6037924838631887,0.04959869638221734,0.06,True,True,True,3603
19,37,0.48763058655298924,1.395652244942042,True,0.787343829925794,True,-0.4694092305666463,-0.44148721977482425,True,0.5226526946396799,0.034505309303086096,0.9,True,True,True,3604
18,69,0.5530142284508883,2.59193004223534,False,-0.11160924781722747,False,-0.7530463107759044,-0.03273578814570661,True,7.770120426576465,0.6013946194246407,0.01,False,True,True,3605
9,98,0.17580615006316924,2.1985253408519956,True,0.9717936504074838,True,-0.4535919455584203,-0.44551121820196476,True,0.16850925230098923,0.006049899768954059,0.74,True,True,True,3606
5,49,0.45165519224855394,2.9600511453658678,False,-0.5863301825182186,False,-1.6711173895020945,0.9466425713668842,False,13.298203819876958,1.0461899991345163,0.01,False,True,True,3607
19,87,0.2574368061459312,2.411929024444765,True,0.9322804724728929,True,-0.4616438871010768,-0.44651803995882555,True,0.2608335287491831,0.01729199225183406,0.03,False,False,True,3608
5,97,0.196201266218285,2.8275947552987155,False,-0.33631771099746177,False,-0.914313180996488,-0.21327633300969068,True,2.586698748478994,0.3699256566554149,0.01,False,True,True,3609
16,12,0.13204434792887498,1.6936677783720326,False,-0.10035825691828903,False,-1.347984582569234,-0.3596960859036786,True,7.785361913947999,0.6718401960891159,0.01,False,True,True,3610
15,44,0.1429203159103224,2.6969108152786556,False,-0.14459575185876572,False,-0.9142126220160869,-0.059413924546094544,True,10.491264073086649,0.6553295860053915,0.01,False,True,True,3611
8,52,0.17792740919094407,2.1825149129193946,True,0.9723752390387177,True,-0.4589193305785275,-0.44510898775640223,True,0.16248191056003192,0.009824982382938881,0.12,True,True,True,3612
8,69,0.05551809996525182,1.1574005340808862,True,0.996746066542346,True,-0.4511883978866256,-0.4479214286814902,True,0.05488565897784402,0.002637459213580196,0.65,True,True,True,3613
16,37,0.07482818705223775,2.7023786206685125,False,-0.1444013885235207,False,-1.0588073044670974,0.08144035632014218,False,13.114402435040844,0.9882836316613733,0.01,False,True,True,3614
16,54,0.20194117763880381,1.8585283568710265,True,0.9576411621781423,True,-0.4581560004512371,-0.4407992523488592,True,0.20361562978533507,0.018927751296136608,0.16,True,True,True,3615
3,6,0.08943875892380884,2.7981661617235636,True,0.9831246806212338,True,-0.48117104818869794,-0.40056666349309333,True,0.10360253586558624,0.0330775500167878,0.31,True,True,True,3616
13,39,0.11123774306018877,1.8551933197419128,False,-0.17859853433352146,False,-0.43179976065984754,0.44580803742522573,False,8.184805760637516,0.5003033147250368,0.01,False,True,True,3617
6,71,0.27733618479706335,0.37626892144207935,True,0.9324084804032768,True,-0.46439337998352226,-0.4424103819287423,True,0.2685987800063161,0.014805069112243439,0.26,True,True,True,3618
2,74,0.1620267367859572,1.6196471691925154,False,-2.7046902633882937,False,-0.1549156655793501,0.3017500300062408,False,2.267019251131175,0.2283328477927957,0.01,False,True,True,3619
11,89,0.32661514979547385,0.2717390449992355,False,0.4995381282372571,True,-0.5333134127426763,-0.4487875786294745,True,0.8895923071383158,0.06232658865709699,0.01,False,True,False,3620
9,12,0.08777810901057334,2.14148615609224,True,0.9926791362331122,True,-0.4613532948666284,-0.4500506032692214,True,0.08162608899514791,0.012968012417138847,0.86,True,True,True,3621
5,69,0.2902485727931456,0.32012272955551413,True,0.9194787364270434,True,-0.45523261701664414,-0.43138179570070384,True,0.29500781531014764,0.013836430407403452,0.79,True,True,True,3622
15,16,0.21575488054014613,0.1842782510726616,True,0.9410090238618686,True,-0.4536929420109841,-0.4224087587461486,True,0.22553609301463734,0.02859834318093338,0.52,True,True,True,3623
3,23,0.2514560743330895,1.7630101567724332,True,0.921136505746461,True,-0.4628568088108973,-0.4175114152012467,True,0.2622880862320285,0.018589423669049258,0.91,True,True,True,3624
13,42,0.07039403613966046,1.5976932914522508,True,0.9946676730796858,True,-0.4487045462418544,-0.4448911471131258,True,0.07201529120368928,0.004461467761371384,0.36,True,True,True,3625
19,32,0.5510956169574243,1.0205600121968943,False,-0.08657597538511252,False,-0.61584616237179,-0.09502702215907885,True,3.961867275871424,0.2947905372103373,0.01,False,True,True,3626
4,37,0.1946270637436917,1.9756395849757333,False,-0.7252669318850338,False,-1.6401809834618248,-0.4070263248280854,True,8.253715425531357,0.5152124282569163,0.01,False,True,True,3627
7,40,0.1316610506067346,2.3765594048101435,False,-0.3200552447792131,False,-0.9493454584995235,0.28707476268965515,False,9.118091719004607,0.728056041086975,0.01,False,True,True,3628
