K,n_per_facility,sigma,heterogeneity,is_universal,confound_type,n_mode,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
10,43,0.3137046976687082,2.581948905673353,True,nonlinear_misspecified,unequal,0.907376364728316,True,-0.47008563200152387,-0.43793215769278687,True,0.30979296136339185,0.036566960768485146,0.14,True,True,True,nonlinear_misspecified_752
9,89,0.40127372115016735,2.1767013491405898,False,nonlinear_misspecified,unequal,0.24988484076224604,True,-0.5093976809777794,-0.4385545692136033,True,1.467980970003281,0.08053431572817808,0.01,False,True,False,nonlinear_misspecified_753
10,23,0.06898393663725724,1.9560422719140083,True,nonlinear_misspecified,unequal,0.9939829733151193,True,-0.45456830751538985,-0.4468310526816293,True,0.07725656809571964,0.007220248407510889,0.48,True,True,True,nonlinear_misspecified_754
7,64,0.5459455030224932,0.5553252726133162,True,nonlinear_misspecified,unequal,0.7532376482209652,True,-0.4580242077887971,-0.4191955090006557,True,0.5463655387064406,0.03254531467635577,0.88,True,True,True,nonlinear_misspecified_755
17,41,0.37319946827083744,1.4777858660167953,False,nonlinear_misspecified,equal,0.4225041394635395,True,-0.5349763364173842,-0.43633083981901966,True,1.1339875131730794,0.12404215563509038,0.01,False,True,False,nonlinear_misspecified_756
20,77,0.4640086061514572,0.45287973336058807,True,nonlinear_misspecified,equal,0.7982327590841076,True,-0.4636240773703638,-0.44090536601836805,True,0.48970932328703526,0.027373549695495276,0.8,True,True,True,nonlinear_misspecified_757
19,14,0.4416692720244358,1.9882235015408813,True,nonlinear_misspecified,equal,0.8370567687099365,True,-0.4769846078265127,-0.4211629923644063,True,0.4279906309010676,0.07068101325640086,0.72,True,True,True,nonlinear_misspecified_758
12,59,0.16624574464021974,2.6809934122319796,False,nonlinear_misspecified,unequal,0.0615137132390724,True,-0.494082586728641,-0.40540678067188596,True,1.8948901230679687,0.10755592594762191,0.01,False,True,False,nonlinear_misspecified_759
13,98,0.27288042078735913,2.8360259296342822,False,nonlinear_misspecified,equal,0.06761888790988402,True,-0.46189841356432954,-0.3348794473610565,True,2.322400791903512,0.15425502794290472,0.01,False,True,False,nonlinear_misspecified_760
18,49,0.12214459547767961,1.9245664038688215,True,nonlinear_misspecified,equal,0.9841607181472666,True,-0.4577290967108837,-0.44752094465806547,True,0.12190921296817571,0.010682917312467408,0.25,True,True,True,nonlinear_misspecified_761
4,59,0.13195110824168568,2.38503702124835,True,nonlinear_misspecified,unequal,0.9829425863406129,True,-0.4620532068285669,-0.44188258103016537,True,0.1351411730980189,0.012839337524064987,0.56,True,True,True,nonlinear_misspecified_762
8,11,0.2621147844242263,2.9840629646601347,False,nonlinear_misspecified,equal,0.2732015739346585,True,-0.5059935918360257,-0.3808501648456805,True,1.243244595306942,0.10749182732858925,0.01,False,True,False,nonlinear_misspecified_763
3,84,0.1079408347304304,2.4282735327737757,False,nonlinear_misspecified,equal,0.3762801789855028,True,-0.512534534393496,-0.41163862956331526,True,0.9951791968571068,0.041200295446255475,0.01,False,True,False,nonlinear_misspecified_764
13,21,0.22869111022943334,2.6196836840126183,True,nonlinear_misspecified,equal,0.9531913843609077,True,-0.4567955819447081,-0.4352451983637971,True,0.2211258406833367,0.02353870809868836,0.28,True,True,True,nonlinear_misspecified_765
5,57,0.10006722679155627,1.5228373843334535,False,nonlinear_misspecified,unequal,0.4392947871721782,True,-0.49980844812689273,-0.4278539068013166,True,0.7928963642084725,0.02018344445633052,0.01,False,True,False,nonlinear_misspecified_766
11,70,0.3410865347980509,0.38933534256527746,False,nonlinear_misspecified,unequal,0.7932670379261139,True,-0.46650292494364354,-0.43872511144831117,True,0.4801244118477071,0.029104251462029402,0.01,False,True,False,nonlinear_misspecified_767
6,93,0.10257400669486386,1.7017813938514965,True,nonlinear_misspecified,equal,0.9884157972804009,True,-0.4564785574630277,-0.4513146415815872,True,0.10376710669889204,0.003117283698802017,0.94,True,True,True,nonlinear_misspecified_768
16,10,0.4260617688564505,1.6422181420143238,True,nonlinear_misspecified,unequal,0.8755413612553103,True,-0.47322985477518,-0.4168143867116255,True,0.3872595213431923,0.10085065990738935,0.7,True,True,True,nonlinear_misspecified_769
14,71,0.2346867259388954,1.0812414190509854,True,nonlinear_misspecified,equal,0.9436213555807643,True,-0.44988917710701065,-0.43697630823371747,True,0.2360295943460953,0.013472035578981181,0.66,True,True,True,nonlinear_misspecified_770
16,61,0.5648815251820922,2.2332603045660004,True,nonlinear_misspecified,unequal,0.7583221735192298,True,-0.4803387102877172,-0.4476328026456338,True,0.5633310301432826,0.03972206078891461,0.01,False,False,True,nonlinear_misspecified_771
9,22,0.5406379325237806,1.069340552766406,False,nonlinear_misspecified,unequal,0.31129433672798656,True,-0.48318460980426164,-0.35844940038629586,True,1.1750688459158658,0.11959144761845242,0.03,False,True,False,nonlinear_misspecified_772
3,74,0.37572033992705417,2.6773121654201004,False,nonlinear_misspecified,equal,-0.08369451059473132,False,-0.4545383188933738,-0.37927779148689333,True,1.2335518158009902,0.03277385882826404,0.01,False,True,True,nonlinear_misspecified_773
13,50,0.46594337446144896,2.3476627798588954,True,nonlinear_misspecified,equal,0.8024014074153347,True,-0.47777998000331146,-0.43741533447023423,True,0.48290003446918595,0.03516450095801223,0.51,True,True,True,nonlinear_misspecified_774
10,27,0.13220270016317984,0.5619236033394647,True,nonlinear_misspecified,unequal,0.9814552893603801,True,-0.4505927126538866,-0.4438100607999829,True,0.12956843371405533,0.006407349555480289,0.68,True,True,True,nonlinear_misspecified_775
4,19,0.2500192124449058,1.628348777429514,False,nonlinear_misspecified,equal,0.5171450613431461,True,-0.4503452449719968,-0.3926722602023232,True,0.7620635325691877,0.041121977155072306,0.01,False,True,False,nonlinear_misspecified_776
4,94,0.12726525199719868,0.5691914888236492,True,nonlinear_misspecified,equal,0.9828376724683031,True,-0.4493660827820045,-0.44762971266534135,True,0.12332531080782289,0.0010825921756863256,0.65,True,True,True,nonlinear_misspecified_777
6,53,0.4600534722154996,2.2115339259833124,True,nonlinear_misspecified,equal,0.8088182942883302,True,-0.45678620634151834,-0.4233574513781055,True,0.4778923390660344,0.02269414639381388,0.3,True,True,True,nonlinear_misspecified_778
4,40,0.4409887586570047,1.5113468617990597,False,nonlinear_misspecified,equal,0.06467008410028907,True,-0.7252350252027768,-0.46817803426821347,True,1.7227126080089357,0.1671723325579618,0.01,False,True,False,nonlinear_misspecified_779
12,60,0.5283407987734364,1.9311171785851629,False,nonlinear_misspecified,equal,0.314470035878714,True,-0.48015121819425083,-0.4226869531884289,True,1.2790616364634237,0.05469999483687658,0.01,False,True,False,nonlinear_misspecified_780
10,82,0.08144157948667405,1.682489327866274,False,nonlinear_misspecified,equal,0.33648457882383676,True,-0.4741092668750522,-0.41172526590391023,True,1.1379890909597805,0.06970214216020704,0.01,False,True,False,nonlinear_misspecified_781
4,85,0.2299897147418743,1.6924086778239946,True,nonlinear_misspecified,unequal,0.9405090485854615,True,-0.4563805668029177,-0.43283261003692014,True,0.2419442960446174,0.022756477864043553,0.33,True,True,True,nonlinear_misspecified_782
17,24,0.32821897118224275,1.8453519667264602,True,nonlinear_misspecified,equal,0.9194092420139213,True,-0.4882678587444581,-0.45289387548777604,True,0.3045019970692751,0.038334067528492194,0.73,True,True,True,nonlinear_misspecified_783
8,49,0.5323660072268409,2.9642476195349667,False,nonlinear_misspecified,equal,0.15376296127204858,True,-0.5691888469214842,-0.4499746441194193,True,1.7638841415544242,0.0907377425995419,0.01,False,True,False,nonlinear_misspecified_784
10,77,0.29887191120014556,0.8233976217867975,True,nonlinear_misspecified,equal,0.9062439801994113,True,-0.46057913709495013,-0.44336800476179034,True,0.30530887776105775,0.012175981516263822,0.39,True,True,True,nonlinear_misspecified_785
9,63,0.05874299943162312,1.1012322957378617,False,nonlinear_misspecified,unequal,0.7039821236090853,True,-0.47132564988794523,-0.45097235852884643,True,0.5868315288943935,0.04174880973825553,0.01,False,True,False,nonlinear_misspecified_786
15,57,0.4646837611240332,0.4675847836564173,False,nonlinear_misspecified,unequal,0.7872861939942017,True,-0.46701148890592087,-0.44385675129818314,True,0.510512662053145,0.022709254414894395,0.01,False,True,False,nonlinear_misspecified_787
8,13,0.4213250473464006,0.1174032267016406,False,nonlinear_misspecified,equal,0.8164458829679772,True,-0.43700273149587404,-0.3795332476714247,True,0.41771894194982623,0.03558613927545229,0.97,True,False,False,nonlinear_misspecified_788
7,99,0.5000081546894951,0.3936489363291519,False,nonlinear_misspecified,unequal,0.6480684440367186,True,-0.4619368880606265,-0.4290136762477601,True,0.679829798957731,0.05130921210457599,0.01,False,True,False,nonlinear_misspecified_789
13,18,0.11726993473345128,1.5141062571718256,False,nonlinear_misspecified,equal,0.3613051824578206,True,-0.48072364978223,-0.4028571815109231,True,1.1206864649843908,0.13204346673462997,0.01,False,True,False,nonlinear_misspecified_790
8,30,0.23553344295958373,1.8318723835466235,False,nonlinear_misspecified,unequal,0.19653483988286702,True,-0.5341406348907177,-0.42341396171874374,True,1.533642014473049,0.09464640122313676,0.01,False,True,False,nonlinear_misspecified_791
11,13,0.09340638793326479,1.4575106659249992,False,nonlinear_misspecified,unequal,0.3031255087006657,True,-0.4833740431388293,-0.3882103143654276,True,1.086026199582251,0.14091788394598356,0.01,False,True,False,nonlinear_misspecified_792
16,81,0.518653517643361,2.969947259400469,False,nonlinear_misspecified,unequal,0.05744653447660164,True,-0.4739992249098815,-0.3973065214597487,True,2.4541261422223473,0.09486637443788137,0.01,False,True,False,nonlinear_misspecified_793
10,90,0.5777314632083229,0.6618416140957011,True,nonlinear_misspecified,unequal,0.7565012318409035,True,-0.4708140683662077,-0.4326987552123117,True,0.5733024723474675,0.03878761468847002,0.4,True,True,True,nonlinear_misspecified_794
15,93,0.28093431901850774,2.7489180629046746,False,nonlinear_misspecified,equal,0.051000283989252826,True,-0.5160378490105714,-0.42123725704361303,True,2.6774220061570007,0.12091455422108902,0.01,False,True,False,nonlinear_misspecified_795
16,13,0.09590477937912445,0.4431128014678489,False,nonlinear_misspecified,unequal,0.880354532795617,True,-0.4699854806235043,-0.4488314751740186,True,0.36379044434266306,0.06959596678189019,0.01,False,True,False,nonlinear_misspecified_796
10,22,0.11807673035535125,1.1862018002374577,False,nonlinear_misspecified,unequal,0.4921925773011274,True,-0.46705678109292,-0.3935512592133629,True,0.7914366869039632,0.05770806903710152,0.01,False,True,False,nonlinear_misspecified_797
7,58,0.08779759161165407,1.7908560302444867,False,nonlinear_misspecified,unequal,0.17946625874036426,True,-0.5108803847436724,-0.4098444215508327,True,1.4010471450617767,0.06823557186510429,0.01,False,True,False,nonlinear_misspecified_798
7,7,0.5515707403048158,2.347132833577481,True,nonlinear_misspecified,unequal,0.7226445828179034,True,-0.5062483933227381,-0.3772100868016278,True,0.5645000221522647,0.09859420158044088,0.83,True,True,True,nonlinear_misspecified_799
5,20,0.41569325167665405,2.922505104206529,False,nonlinear_misspecified,equal,0.3065600869419083,True,-0.6660707293231377,-0.42145883560788905,True,1.244100276182569,0.2365852055887455,0.02,False,True,False,nonlinear_misspecified_800
7,48,0.3852996431514723,1.6517531097391487,False,nonlinear_misspecified,unequal,0.4879827618114444,True,-0.4757278751749785,-0.40990321132339586,True,0.8477431193519896,0.053309441912227626,0.01,False,True,False,nonlinear_misspecified_801
2,54,0.3884613108084575,1.5742407827080778,True,nonlinear_misspecified,equal,0.8275401221959467,True,-0.4928431596465762,-0.42552182685220535,True,0.4201855129551223,0.033660666397185485,0.22,True,True,True,nonlinear_misspecified_802
17,41,0.4993459955642466,1.38851544005196,False,nonlinear_misspecified,unequal,0.4077897925437387,True,-0.4644746165320623,-0.41153612087783287,True,1.072632915097164,0.08462434728394298,0.01,False,True,False,nonlinear_misspecified_803
3,69,0.3460824666133656,1.1499720313069797,False,nonlinear_misspecified,equal,0.05944236064420916,True,-0.4619254928576576,-0.2777367430971355,True,1.1433285038898233,0.07650327532699991,0.01,False,True,False,nonlinear_misspecified_804
15,14,0.10125981121312458,1.7997283787703733,False,nonlinear_misspecified,equal,0.2558904309643032,True,-0.484328139111874,-0.3743565611034136,True,1.3812750966981504,0.14918318170793657,0.01,False,True,False,nonlinear_misspecified_805
17,56,0.10441810439756066,1.0811892166677581,True,nonlinear_misspecified,unequal,0.9885701026913877,True,-0.45315695568825737,-0.44796034016344843,True,0.1080540574541817,0.00804065873732026,0.51,True,True,True,nonlinear_misspecified_806
8,13,0.42091095042017773,1.4922413232310285,True,nonlinear_misspecified,unequal,0.8592715528127481,True,-0.5110953062041114,-0.45605351860655496,True,0.41765963633042463,0.06826734974565939,0.79,True,True,True,nonlinear_misspecified_807
8,85,0.09835969193504202,1.7336922131364272,False,nonlinear_misspecified,unequal,0.3138963615852698,True,-0.45819753383175377,-0.3975226162466852,True,1.070949405018075,0.04009264892410263,0.01,False,True,False,nonlinear_misspecified_808
4,91,0.30037232619161613,2.976223480311064,True,nonlinear_misspecified,equal,0.9227878741611321,True,-0.48053796440454,-0.44249843060689964,True,0.2835356258301227,0.019412565916294568,0.45,True,True,True,nonlinear_misspecified_809
2,81,0.5382515141201984,1.2577102251459165,False,nonlinear_misspecified,equal,-0.025048675161201128,False,-0.6486096207705299,-0.4450640375243542,True,1.2303564315170334,0.10177279162308783,0.01,False,True,True,nonlinear_misspecified_810
20,22,0.542316040704715,0.26472738482103064,True,nonlinear_misspecified,unequal,0.7692638992426672,True,-0.4599241181783604,-0.4214817012114593,True,0.5439711139544441,0.09716215261030353,0.46,True,True,True,nonlinear_misspecified_811
10,62,0.49442627570960995,2.5159607948009213,True,nonlinear_misspecified,equal,0.7629486560012887,True,-0.43844092094517734,-0.4062746299295387,True,0.515362756944086,0.027933300828442184,0.13,True,True,True,nonlinear_misspecified_812
8,59,0.43026065284175746,0.5231622682142738,False,nonlinear_misspecified,unequal,0.5703284328531253,True,-0.4868273844612375,-0.42371885009899707,True,0.7761447237948628,0.06175513657896015,0.01,False,True,False,nonlinear_misspecified_813
8,32,0.26904062157992603,2.2038979230815228,False,nonlinear_misspecified,equal,0.08193537483420255,True,-0.5424881247620358,-0.3786575500980316,True,1.8237418859465242,0.11262654988729434,0.01,False,True,False,nonlinear_misspecified_814
11,79,0.05327298517486237,0.7001543396241039,False,nonlinear_misspecified,unequal,0.5889987632229176,True,-0.4568262623908513,-0.4308381387516668,True,0.721848087202638,0.04034027981276203,0.01,False,True,False,nonlinear_misspecified_815
17,47,0.364984508634386,1.2039955642057993,False,nonlinear_misspecified,equal,0.4143952574496448,True,-0.4612321989668711,-0.4308045542901476,True,1.0970890554786656,0.0803968603847955,0.01,False,True,False,nonlinear_misspecified_816
16,44,0.08574561680514237,1.2673903580133992,True,nonlinear_misspecified,unequal,0.993469763494559,True,-0.4551928690399737,-0.4493949131137064,True,0.08190222400619958,0.007110447375501916,0.39,True,True,True,nonlinear_misspecified_817
2,75,0.14581665957018908,1.2395993659148505,True,nonlinear_misspecified,unequal,0.9825205402419857,True,-0.4599441465612366,-0.45534470096819263,True,0.13328029625211987,0.002299722796521797,0.95,True,True,True,nonlinear_misspecified_818
3,72,0.1411693444320154,0.465143300620398,True,nonlinear_misspecified,equal,0.9823046510110336,True,-0.4628400304293369,-0.4510251171945707,True,0.13295649613632024,0.0074439248456579475,0.04,False,False,True,nonlinear_misspecified_819
